customer_ID,shopping_pt,group_size,homeowner,car_age,married_couple,cost
10035006,6,1,1,16,0,648
10035007,9,2,1,1,1,633
10035009,8,1,1,11,0,602
10035010,9,1,0,11,0,654
10035011,6,1,1,1,0,616
10035012,7,1,0,6,0,664
10035014,9,1,1,3,0,702
10035015,7,1,0,6,0,669
10035016,4,2,0,1,1,636
10035017,8,1,0,2,0,623
10035018,9,1,1,7,0,653
10035020,9,1,1,3,0,680
10035021,8,1,0,7,0,661
10035023,7,1,0,12,0,669
10035024,5,1,0,13,0,570
10035025,6,1,1,15,0,690
10035026,7,1,0,7,1,725
10035027,6,2,1,2,1,633
10035029,4,1,0,16,0,595
10035030,9,1,0,3,0,715
10035031,9,1,0,3,0,652
10035033,7,2,1,6,1,593
10035034,8,2,1,1,1,607
10035035,7,1,1,1,0,600
10035041,3,2,1,8,1,638
10035043,3,2,1,12,1,553
10035044,5,2,1,5,0,693
10035045,7,1,1,3,0,640
10035046,8,2,1,5,1,634
10035047,4,1,1,10,0,648
10035048,5,1,1,2,0,616
10035049,8,1,1,14,0,571
10035050,9,1,1,2,0,583
10035053,6,1,0,12,0,573
10035054,7,1,1,16,1,641
10035055,6,2,1,6,1,620
10035056,9,1,0,5,0,634
10035058,9,1,0,1,0,662
10035059,7,1,1,2,0,689
10035060,9,1,0,16,0,614
10035064,5,1,1,11,0,611
10035065,4,1,1,12,0,619
10035068,8,1,0,17,0,650
10035070,8,1,1,1,0,681
10035071,3,1,0,7,1,635
10035072,4,1,1,10,0,582
10035074,9,1,0,9,0,714
10035075,6,1,1,13,0,617
10035077,6,2,1,2,1,599
10035078,6,2,1,3,1,651
10035079,9,2,1,12,1,601
10035082,8,1,1,6,0,583
10035084,8,1,1,6,0,558
10035087,6,1,0,9,0,705
10035088,8,2,0,9,1,699
10035089,4,1,1,3,1,632
10035090,6,2,1,2,1,661
10035091,7,2,1,1,0,714
10035093,3,2,1,7,1,661
10035096,6,1,1,7,0,647
10035098,6,2,0,5,0,648
10035099,6,1,0,7,0,600
10035100,7,1,1,8,0,639
10035101,8,1,0,6,0,669
10035102,8,2,1,12,1,615
10035103,7,2,1,2,1,601
10035104,5,1,1,3,0,595
10035105,3,2,1,9,1,658
10035106,9,1,1,6,0,665
10035107,8,1,1,8,0,706
10035108,5,1,0,1,0,661
10035109,8,1,1,2,0,581
10035110,9,1,0,1,0,677
10035113,8,2,0,13,1,642
10035114,5,1,1,1,0,623
10035116,5,1,1,9,0,619
10035117,9,2,1,1,1,569
10035118,6,1,1,1,0,663
10035120,8,1,0,1,0,663
10035121,9,1,0,21,0,621
10035124,9,1,1,8,0,573
10035125,6,1,0,8,1,681
10035127,8,1,1,3,0,722
10035128,5,2,1,7,1,657
10035129,9,1,1,9,0,627
10035130,9,1,1,15,0,607
10035135,5,1,0,2,0,682
10035136,8,2,1,2,1,594
10035137,8,2,0,5,1,655
10035138,9,1,0,12,0,593
10035141,3,1,0,7,0,608
10035142,8,2,1,6,1,657
10035145,4,1,0,10,0,703
10035146,6,1,0,12,0,642
10035147,9,1,1,9,0,564
10035148,3,1,1,9,0,501
10035149,7,1,0,14,0,605
10035150,7,1,0,1,0,638
10035151,8,2,1,1,1,620
10035152,5,1,0,6,0,622
10035153,8,1,1,11,0,652
10035154,6,1,1,8,0,613
10035156,8,2,1,2,1,635
10035157,4,1,1,10,0,670
10035158,9,1,1,5,0,630
10035159,3,1,1,3,0,675
10035162,7,1,1,12,0,609
10035164,9,1,0,3,0,666
10035165,5,2,1,10,1,612
10035166,8,2,1,1,1,649
10035167,7,1,1,12,0,642
10035170,4,1,0,12,0,670
10035171,8,3,0,2,1,643
10035172,7,1,1,4,0,617
10035173,7,2,0,6,1,664
10035174,7,1,0,11,0,701
10035176,6,1,0,1,0,672
10035177,4,1,1,6,0,659
10035178,7,2,1,0,1,612
10035179,5,1,0,10,0,647
10035182,4,2,1,9,1,608
10035184,7,1,0,1,0,712
10035185,5,1,1,11,0,577
10035186,4,2,1,2,1,637
10035187,7,1,1,2,0,589
10035189,9,1,0,3,0,694
10035191,9,1,1,14,0,554
10035192,7,1,1,20,0,587
10035197,9,1,0,9,0,596
10035200,5,1,0,9,0,645
10035202,6,1,1,9,0,693
10035203,5,1,0,4,0,666
10035204,7,1,0,8,0,673
10035205,8,3,1,18,1,590
10035206,9,1,0,20,0,628
10035207,9,2,1,1,0,675
10035208,7,1,1,9,0,624
10035210,9,1,0,16,0,640
10035213,9,2,1,5,1,631
10035214,6,1,1,13,0,616
10035215,5,2,1,29,1,551
10035216,5,1,0,8,0,598
10035217,7,3,0,6,1,690
10035219,8,1,1,3,0,637
10035220,3,1,1,12,0,594
10035221,5,2,0,1,1,660
10035223,7,1,1,13,0,646
10035225,7,1,1,23,0,594
10035228,5,1,1,12,0,648
10035230,9,1,1,13,0,594
10035233,8,1,1,8,0,627
10035234,4,2,0,11,1,643
10035235,9,2,0,7,1,593
10035238,7,2,1,6,1,604
10035240,7,1,0,7,0,584
10035241,8,1,0,13,0,569
10035242,4,1,1,7,0,649
10035244,6,2,1,6,1,616
10035245,8,1,0,13,0,656
10035246,3,1,1,3,0,620
10035247,4,1,1,4,0,641
10035249,5,1,0,5,0,684
10035251,6,1,0,14,0,614
10035252,6,1,0,8,0,666
10035253,7,1,0,10,0,655
10035254,8,1,1,9,0,601
10035258,8,1,0,9,0,657
10035259,6,1,0,16,0,616
10035261,3,1,1,17,0,597
10035262,6,1,0,2,0,606
10035263,3,1,0,14,0,578
10035265,7,2,0,8,1,686
10035266,9,1,1,11,0,597
10035267,9,1,0,11,0,638
10035268,5,2,0,1,0,685
10035269,5,1,1,7,0,714
10035273,6,2,0,6,0,668
10035274,8,1,1,3,0,642
10035275,9,1,0,1,0,606
10035276,6,2,0,11,1,597
10035278,5,1,0,6,0,586
10035280,6,2,1,4,0,700
10035283,8,1,1,2,0,681
10035284,7,1,0,13,0,601
10035285,4,1,1,12,0,567
10035289,8,1,0,7,1,632
10035290,8,1,0,7,0,626
10035291,9,1,0,16,0,592
10035292,8,1,0,2,0,671
10035294,9,1,0,5,0,640
10035296,6,1,0,8,0,663
10035297,4,2,1,1,1,642
10035299,8,1,1,12,0,604
10035302,4,1,1,0,0,669
10035305,5,2,1,1,1,603
10035307,7,1,1,11,0,563
10035308,5,1,1,11,0,594
10035310,7,1,0,1,0,668
10035312,6,1,1,1,0,619
10035313,8,1,0,12,0,665
10035315,7,1,0,6,0,704
10035316,7,1,0,10,0,640
10035317,9,1,1,15,0,653
10035318,6,1,0,6,0,646
10035319,7,2,1,3,1,685
10035321,5,1,1,2,0,628
10035322,7,1,0,6,0,672
10035324,8,1,0,19,0,433
10035325,9,1,0,19,0,615
10035328,4,1,1,17,0,638
10035329,8,1,1,10,0,613
10035330,5,1,1,2,0,613
10035332,4,1,1,13,0,608
10035333,6,1,1,4,0,666
10035335,9,1,0,9,0,599
10035337,9,2,1,2,1,645
10035339,9,1,0,13,0,627
10035340,6,2,1,1,0,720
10035341,7,1,0,15,0,604
10035342,9,1,1,14,0,641
10035344,9,1,0,8,0,671
10035345,6,1,1,2,0,664
10035346,3,3,0,2,1,716
10035348,6,2,1,3,1,645
10035349,9,1,0,19,0,703
10035351,9,2,1,13,1,594
10035354,7,1,0,15,0,592
10035356,4,1,1,6,0,649
10035357,7,1,1,14,0,646
10035358,7,1,1,10,0,608
10035360,6,1,1,4,0,594
10035361,9,1,1,7,0,589
10035362,7,1,0,25,0,607
10035363,8,1,0,1,0,705
10035365,7,1,0,3,0,659
10035366,5,2,0,11,1,677
10035367,7,1,1,2,0,599
10035370,6,1,0,18,0,605
10035371,9,1,0,2,0,630
10035372,8,1,0,8,0,700
10035373,6,1,0,1,0,665
10035374,6,1,0,13,0,688
10035377,7,1,1,8,0,621
10035378,7,1,0,5,0,661
10035380,9,1,0,3,0,635
10035381,8,1,0,8,0,634
10035382,7,1,1,6,0,666
10035386,7,2,0,3,1,571
10035387,4,1,0,8,0,669
10035388,7,1,0,1,0,633
10035389,9,2,1,3,1,630
10035390,6,1,0,9,0,660
10035391,3,1,1,12,0,593
10035393,4,1,0,2,0,618
10035395,7,1,0,8,0,631
10035398,7,1,0,16,0,594
10035399,6,1,1,6,0,649
10035400,8,1,0,10,0,687
10035403,6,1,0,6,0,637
10035404,6,1,1,4,0,687
10035405,9,1,0,15,0,637
10035406,5,1,0,1,0,680
10035407,9,1,1,0,0,640
10035408,7,1,0,1,0,687
10035409,3,1,1,7,1,688
10035412,6,1,0,12,0,624
10035414,6,1,1,9,0,635
10035415,3,1,1,12,0,633
10035416,8,1,0,13,0,645
10035418,4,1,0,12,0,659
10035419,8,1,1,17,0,650
10035420,7,1,1,2,0,629
10035421,6,2,1,1,1,625
10035422,9,1,0,19,0,542
10035423,6,1,1,2,0,667
10035424,9,1,0,15,0,603
10035425,9,1,0,1,0,710
10091136,9,1,1,11,0,614
10091137,7,1,0,10,0,662
10091138,9,1,1,7,0,654
10091140,5,1,1,1,0,654
10091141,7,2,1,7,1,706
10091142,8,1,0,3,0,700
10091143,8,1,0,2,0,661
10091144,9,1,0,1,0,711
10091145,5,1,0,7,0,626
10091146,9,1,1,15,0,544
10091151,4,1,1,6,0,655
10091156,5,1,1,1,0,609
10091159,5,1,0,12,0,587
10091160,7,1,0,6,0,649
10091162,5,1,1,17,0,591
10091163,7,1,0,15,0,615
10091164,5,1,1,6,0,722
10091165,8,2,1,10,1,609
10091166,6,1,1,4,0,623
10091167,5,1,0,30,0,650
10091169,7,2,1,1,1,636
10091171,9,2,1,1,1,585
10091173,9,1,1,2,0,626
10091174,8,1,0,4,0,656
10091175,7,2,1,12,1,614
10091177,5,1,1,9,0,600
10091178,9,1,0,8,0,746
10091179,5,1,0,14,0,618
10091180,6,2,0,9,1,618
10091182,7,1,1,5,0,599
10091184,9,1,0,1,0,662
10091186,7,1,1,6,0,670
10091187,7,1,0,7,1,673
10091189,5,1,0,10,0,622
10091192,7,1,0,11,0,621
10091193,6,1,0,15,0,591
10091194,5,1,1,15,0,512
10091195,4,1,1,0,0,632
10091197,7,1,1,4,0,643
10091200,7,1,1,2,0,658
10091203,9,1,0,1,0,644
10091204,8,1,1,2,0,631
10091205,7,1,1,19,0,569
10091206,3,1,1,7,0,537
10091208,9,1,0,18,0,557
10091209,5,1,0,17,0,626
10091210,9,1,1,10,0,580
10091212,7,1,0,8,0,601
10091214,9,2,1,7,1,647
10091215,9,2,0,7,1,632
10091216,3,2,1,3,1,611
10091217,6,1,0,15,0,598
10091219,7,2,0,9,0,623
10091222,8,1,0,13,0,684
10091225,8,1,1,5,0,604
10091226,3,2,1,15,1,542
10091227,6,1,1,2,0,683
10091228,9,1,0,5,0,687
10091229,6,1,0,1,0,700
10091231,8,1,1,7,0,585
10091232,9,2,0,1,1,642
10091233,6,1,0,8,0,584
10091235,6,1,0,3,0,677
10091238,6,1,1,2,0,639
10091239,8,1,1,15,0,625
10091240,3,2,1,4,1,608
10091243,6,1,0,7,0,645
10091244,6,1,1,3,0,608
10091247,4,2,1,2,0,737
10091249,7,2,1,2,1,621
10091250,7,1,0,11,0,647
10091251,7,1,1,3,0,666
10091252,4,1,1,11,0,583
10091253,7,2,1,8,1,689
10091254,6,1,1,8,0,606
10091257,7,1,1,9,1,660
10091259,5,1,0,16,0,621
10091260,4,1,1,5,0,609
10091261,7,1,1,15,0,586
10091262,7,1,0,4,0,649
10091263,6,2,1,3,0,722
10091264,3,1,1,18,0,568
10091265,8,1,1,4,0,636
10091266,9,2,0,3,1,639
10091267,8,1,0,6,0,648
10091272,5,1,0,3,0,650
10091273,3,1,1,3,0,609
10091276,7,1,1,4,0,631
10091278,9,2,0,6,1,642
10091279,3,1,0,16,0,570
10091280,9,1,0,10,0,662
10091281,9,1,0,1,0,600
10091282,7,1,1,6,0,587
10091283,5,2,1,4,1,599
10091284,7,1,1,7,0,591
10091285,9,2,1,4,1,649
10091286,3,3,0,14,0,700
10091288,7,1,1,1,0,653
10091289,6,1,1,1,1,683
10091290,4,1,0,4,0,633
10091294,6,1,1,9,1,666
10091295,8,1,0,15,0,585
10091297,9,2,0,4,1,608
10091298,9,1,0,4,0,635
10091299,6,1,0,1,0,667
10091300,7,2,0,3,1,694
10091301,5,1,0,11,0,645
10091302,6,1,0,3,0,624
10091305,6,1,1,13,0,589
10091307,4,1,0,16,0,630
10091308,8,1,0,5,0,657
10091310,3,1,1,2,0,618
10091312,9,1,1,9,0,631
10091313,4,1,1,8,0,609
10091315,7,1,0,8,0,623
10091317,8,1,0,14,0,571
10091319,4,1,1,3,0,632
10091320,4,1,1,3,0,582
10091321,6,1,1,10,0,542
10091322,9,1,0,20,0,598
10091323,9,1,1,10,0,622
10091324,8,1,0,7,0,652
10091325,7,2,1,5,1,632
10091327,6,1,1,4,0,597
10091328,4,1,1,6,0,661
10091329,4,1,1,6,0,620
10091330,7,1,0,13,0,613
10091331,4,1,0,7,0,670
10091332,5,1,1,10,0,606
10091333,9,1,1,5,0,599
10091336,4,1,1,12,0,670
10091337,8,2,0,1,1,654
10091339,9,1,1,9,0,633
10091340,5,1,1,9,0,695
10091341,7,2,1,3,1,608
10091343,7,1,0,19,0,642
10091345,5,1,0,15,0,636
10091346,7,1,1,7,0,665
10091347,6,1,1,15,0,614
10091348,7,1,1,13,1,662
10091349,4,1,1,3,0,677
10091351,9,1,1,7,0,593
10091352,7,2,1,12,1,614
10091353,8,1,1,8,0,591
10091354,7,1,0,15,0,691
10091356,9,1,0,2,0,639
10091357,8,1,1,8,0,723
10091358,8,1,0,10,0,584
10091359,4,1,1,3,0,655
10091361,5,2,1,13,0,655
10091363,5,1,1,5,0,617
10091364,9,2,1,2,1,671
10091365,9,2,1,1,1,671
10091369,6,1,1,11,0,584
10091371,6,2,1,5,1,614
10091372,9,1,1,6,0,628
10091373,6,2,1,10,1,626
10091374,9,2,1,2,1,587
10091375,6,1,0,10,0,625
10091376,6,1,1,10,0,624
10091377,7,2,1,16,1,551
10091378,8,1,0,1,0,637
10091379,4,1,0,27,0,641
10000491,5,1,1,3,0,626
10000494,7,1,0,16,0,601
10000495,5,2,1,14,1,606
10000497,7,2,1,6,0,630
10000499,5,2,0,6,1,591
10000500,7,1,0,3,0,669
10000501,7,1,1,12,0,619
10000502,9,2,0,2,0,687
10000504,9,1,0,6,0,616
10000505,3,2,1,2,1,604
10000509,7,2,1,14,1,547
10000510,6,1,1,12,0,606
10000511,5,2,1,5,1,663
10000512,8,1,0,11,0,625
10000516,6,1,1,8,0,655
10000518,5,1,1,6,0,646
10000521,7,1,0,11,0,632
10000529,5,1,0,2,0,684
10000532,7,1,0,1,0,718
10000533,6,1,0,2,0,690
10000534,6,1,0,8,0,646
10000537,4,1,1,10,0,619
10000538,9,1,0,2,0,756
10000541,7,2,1,10,1,661
10000543,6,2,1,8,1,562
10000546,4,1,0,5,0,668
10000547,9,1,0,10,1,633
10000548,8,1,0,19,0,603
10000549,3,2,1,11,1,586
10000550,9,1,0,0,0,604
10000551,3,1,0,7,0,628
10000552,6,1,1,6,0,648
10000558,8,2,0,4,1,721
10000561,7,1,1,12,0,588
10000562,3,1,1,9,0,623
10000563,3,1,0,6,0,651
10000565,4,1,0,16,0,633
10000566,9,1,1,8,0,660
10000567,6,2,1,3,1,625
10000568,5,2,1,3,1,736
10000569,7,1,1,1,0,637
10000571,8,1,1,6,0,637
10000572,7,2,0,2,1,629
10000573,6,1,0,10,0,578
10000574,4,1,0,5,0,627
10000576,6,1,0,3,0,670
10000577,7,1,1,9,0,626
10000578,7,1,1,2,0,654
10000580,9,1,0,8,0,704
10000581,6,1,1,8,0,589
10000583,7,1,0,9,0,660
10000585,9,1,1,15,0,638
10000586,5,2,0,20,1,592
10000587,8,1,1,1,0,651
10000589,9,2,1,4,1,690
10000590,4,2,1,14,1,627
10000593,6,1,0,5,0,652
10000594,5,1,1,8,0,593
10000595,7,1,0,42,0,633
10000596,6,1,1,13,0,620
10000598,7,1,0,8,0,586
10000600,8,2,0,12,0,619
10000601,9,1,0,8,0,615
10000603,8,2,1,16,1,554
10000608,8,3,1,15,1,688
10000609,9,1,0,11,0,675
10000611,9,1,0,7,0,620
10000614,8,1,0,24,0,592
10000615,5,2,0,3,0,664
10000616,9,2,1,1,1,619
10000618,8,1,0,5,0,621
10000619,4,1,0,4,0,679
10000622,8,1,1,1,0,682
10000624,7,1,0,1,0,697
10000628,7,1,0,9,0,609
10000630,8,1,0,17,0,560
10000631,7,1,0,8,0,704
10000633,7,1,0,17,0,661
10000636,9,2,1,9,1,619
10000637,9,1,0,13,0,579
10000639,6,1,0,13,0,620
10000640,3,1,0,13,0,639
10000643,4,1,0,5,0,569
10000644,8,1,1,8,0,603
10000647,8,1,1,9,0,648
10000648,3,2,1,13,1,698
10000649,9,1,0,16,0,616
10000650,5,1,1,2,0,658
10000655,4,1,1,15,0,551
10000658,9,1,0,12,0,577
10000660,5,1,1,4,0,682
10000663,9,2,1,7,1,649
10000664,3,1,1,1,0,627
10000666,7,1,1,4,0,672
10000668,7,1,1,2,0,721
10000669,9,2,1,17,0,601
10000670,6,1,1,11,0,623
10000671,9,2,0,8,0,639
10000673,8,1,0,14,0,630
10000674,8,1,0,1,0,656
10000675,9,1,0,2,0,648
10000676,9,1,0,12,0,703
10000677,8,1,1,2,0,626
10000680,4,1,0,6,0,662
10000682,9,1,1,13,0,581
10000683,9,1,1,10,0,659
10000685,4,1,1,6,0,608
10000686,8,1,0,3,0,662
10000687,6,1,1,12,0,604
10000689,9,1,0,4,0,695
10000690,7,1,0,2,0,652
10000691,7,1,0,11,0,580
10000692,8,1,1,3,1,624
10000693,8,1,1,15,1,590
10000694,5,2,1,8,1,641
10000695,5,1,0,16,0,578
10000697,9,1,0,1,0,666
10000699,9,2,1,5,1,650
10000700,4,1,0,7,0,630
10000701,5,1,0,7,0,671
10000702,3,1,1,6,0,586
10000703,7,1,0,6,0,557
10000704,5,1,1,19,0,622
10000706,7,1,1,13,0,578
10000708,9,1,1,2,0,642
10000709,6,1,0,8,0,642
10000710,9,1,1,13,0,584
10000712,7,1,1,8,0,637
10000715,8,1,0,10,0,723
10000716,5,1,1,2,0,643
10000719,6,1,1,13,0,691
10000720,6,3,0,8,1,689
10000721,9,1,0,15,0,633
10000722,5,1,1,1,0,711
10000724,4,1,0,6,0,647
10000725,7,1,1,7,0,644
10000726,7,1,0,8,0,658
10000727,9,1,0,10,0,620
10000729,9,2,1,3,1,596
10000731,5,1,1,14,0,660
10000732,5,1,1,8,0,628
10000733,9,1,0,7,0,658
10000734,3,3,1,2,1,606
10000735,5,1,1,7,0,640
10000736,4,1,1,9,0,667
10000739,9,1,1,2,0,557
10000743,7,1,0,10,0,648
10000746,5,1,1,2,0,582
10000749,8,1,1,12,0,615
10000753,9,2,1,1,0,697
10000755,7,1,1,12,0,692
10000756,5,2,1,23,1,589
10000759,9,1,1,6,0,627
10000762,3,1,1,6,0,642
10000763,6,2,1,9,1,654
10000764,5,2,1,1,1,678
10000767,3,1,1,6,0,609
10000768,4,1,1,1,0,668
10000772,7,1,1,4,0,647
10000773,9,1,0,4,0,598
10000776,6,1,1,2,0,613
10000778,7,1,1,19,1,575
10000780,6,1,1,5,0,658
10000781,6,1,1,4,0,669
10000782,6,2,1,1,1,653
10000783,6,1,1,5,0,592
10000784,7,1,0,4,0,695
10000787,4,1,0,1,0,675
10000791,5,1,1,15,0,543
10000792,3,1,1,42,0,630
10000795,4,1,0,14,0,583
10000796,5,1,1,1,0,612
10000798,9,2,0,7,1,615
10000799,6,1,1,8,0,624
10000800,9,2,1,10,1,620
10000801,9,1,1,1,0,580
10000804,4,1,0,3,0,657
10000805,4,1,1,3,0,729
10000806,5,1,1,10,0,678
10000808,3,1,1,3,1,698
10000809,3,1,0,23,0,548
10000812,7,1,1,3,0,604
10000813,7,1,1,18,0,573
10000815,7,1,0,7,0,693
10000816,9,1,0,12,0,689
10000818,8,1,0,12,0,648
10000819,7,1,1,6,0,577
10000821,5,1,1,2,0,623
10000822,9,1,0,12,0,654
10000823,4,2,1,1,1,693
10000825,9,1,1,12,0,593
10000826,9,1,1,8,0,593
10000827,9,1,1,3,0,669
10000828,7,1,1,15,0,688
10000829,7,1,1,16,0,629
10000831,6,2,0,2,1,663
10000832,8,2,1,2,0,701
10000835,9,1,1,17,0,539
10000837,6,1,0,9,0,518
10000838,7,1,1,2,0,671
10000839,3,2,1,16,1,539
10000841,8,1,0,6,0,645
10000842,9,2,1,7,1,629
10000845,7,2,1,5,0,598
10000846,8,1,0,3,0,598
10000847,3,2,1,6,1,628
10000848,8,1,0,9,1,647
10000850,9,1,1,8,0,643
10000851,7,1,0,4,0,685
10000852,9,1,1,11,0,592
10000853,8,1,0,1,0,722
10000854,7,1,1,4,0,660
10000855,5,1,0,9,0,573
10000856,5,1,0,2,0,668
10000857,8,1,0,5,0,651
10000858,6,1,0,6,0,658
10000860,9,1,0,7,0,671
10000861,6,1,1,11,0,623
10000863,6,1,0,2,0,624
10000864,9,2,0,11,0,690
10000865,8,1,1,1,0,613
10000866,3,1,0,8,1,720
10000867,8,1,0,5,0,715
10000868,6,2,0,2,1,620
10000869,6,1,0,1,0,637
10000871,6,2,1,4,1,632
10000874,6,2,1,1,1,655
10000875,7,1,1,7,0,600
10000877,6,1,1,2,0,589
10000879,9,1,0,9,0,725
10000880,5,1,0,16,0,661
10000882,8,1,0,13,0,659
10000886,9,1,0,3,0,615
10000888,7,1,1,5,0,578
10000889,4,1,1,5,0,606
10000890,7,1,1,1,0,692
10000891,8,1,1,3,0,661
10000892,8,1,1,4,0,675
10000894,5,1,1,1,0,661
10000896,8,1,1,17,0,635
10000897,7,1,0,11,0,645
10000898,9,1,1,6,1,647
10000899,7,1,1,1,0,691
10000900,7,1,1,18,0,561
10000903,5,1,1,4,0,653
10000904,4,1,0,9,0,633
10000905,8,2,1,9,1,605
10000907,8,2,0,6,1,603
10000908,8,1,0,8,1,697
10000912,9,1,1,3,0,628
10000913,4,1,1,22,0,577
10000914,4,2,1,4,0,694
10000919,6,1,0,3,0,642
10000921,9,2,0,11,1,593
10000922,6,1,0,12,0,645
10000923,5,1,0,4,0,632
10000924,5,1,0,2,0,673
10000925,5,1,0,1,0,665
10000926,6,1,1,8,0,647
10000929,9,1,1,15,0,660
10000930,9,1,1,16,0,687
10000931,9,1,0,7,0,682
10000932,6,1,1,5,0,624
10000933,8,1,0,2,0,670
10000934,8,1,0,8,0,574
10000935,9,1,1,6,0,612
10000936,5,1,0,8,0,642
10000937,7,2,0,18,1,644
10000940,6,1,0,12,0,554
10000941,6,1,1,6,0,606
10000942,6,1,0,11,0,623
10000943,9,1,0,7,0,652
10000944,9,3,1,13,1,645
10000945,7,1,0,7,0,644
10000946,4,2,1,2,1,635
10000947,5,1,1,13,0,616
10000948,6,3,0,8,1,676
10000949,9,1,0,23,0,566
10000951,7,1,1,6,0,625
10000953,5,1,1,16,0,599
10000958,9,1,0,9,0,614
10000959,6,1,1,2,0,639
10000960,5,1,1,9,0,651
10000961,4,1,0,3,0,703
10000962,9,1,1,2,0,673
10000963,9,1,1,7,0,576
10000965,8,1,1,11,0,594
10000966,8,1,0,1,0,654
10000967,9,1,1,31,0,585
10000969,8,1,1,11,0,691
10000970,3,1,0,2,0,632
10000971,9,1,1,7,0,619
10000972,7,1,1,6,0,628
10000973,4,1,1,7,0,588
10000974,6,1,1,3,0,599
10000975,6,2,1,17,0,639
10000976,5,1,1,3,0,671
10000978,9,1,0,5,0,636
10000980,5,1,0,6,0,675
10000982,8,1,1,3,0,620
10000983,5,1,0,1,0,673
10000987,4,1,1,4,0,648
10000988,6,1,1,1,0,666
10000989,5,1,0,13,0,590
10000992,7,1,0,2,0,721
10000993,9,1,0,7,0,634
10000994,4,1,1,3,0,580
10000999,6,1,1,1,0,640
10001002,7,1,1,5,1,624
10001003,8,2,0,5,0,685
10001004,6,2,0,1,1,688
10001006,9,2,0,1,1,653
10001007,4,1,1,8,0,618
10001009,9,1,0,11,0,602
10001014,9,2,1,7,1,663
10001016,4,2,1,7,1,644
10001018,4,2,1,18,1,580
10001019,5,1,0,9,0,671
10001020,7,1,1,16,0,677
10001021,3,2,0,9,1,616
10001022,5,1,1,2,0,605
10001023,7,1,0,9,0,642
10001024,8,1,1,1,0,577
10001027,3,1,0,2,0,617
10001029,5,2,1,8,1,578
10001030,7,1,0,23,0,527
10001032,9,1,1,5,0,638
10001035,8,2,1,2,0,637
10001037,6,1,0,16,0,596
10001038,5,1,0,1,0,694
10001039,9,1,1,7,0,632
10001040,9,1,0,9,0,683
10151580,8,2,1,4,1,656
10151583,7,2,0,12,0,658
10151584,8,1,0,8,0,687
10151588,7,1,1,5,0,668
10151589,7,1,1,20,0,611
10151590,9,1,0,2,0,698
10151592,6,1,1,14,0,649
10151593,7,1,1,7,0,654
10151594,7,2,1,5,1,667
10151596,8,1,0,5,0,736
10151597,8,1,0,12,0,661
10151598,9,1,1,2,0,674
10151599,4,1,1,12,0,609
10151600,6,2,1,16,0,631
10151603,8,1,0,7,0,604
10151604,7,1,0,7,0,685
10151605,8,2,1,8,1,635
10151606,5,1,0,7,0,639
10151608,5,1,1,15,0,547
10151609,6,1,0,1,0,658
10151610,7,1,1,1,0,620
10151612,9,1,1,25,0,621
10151613,4,1,1,2,0,625
10151616,9,1,0,12,0,644
10151617,6,2,1,6,1,576
10151618,9,1,0,6,0,623
10151620,6,1,0,9,0,637
10151621,8,1,0,11,0,639
10151622,7,2,1,1,1,658
10151624,4,1,1,2,0,607
10151625,7,1,0,3,0,650
10151626,4,1,1,7,0,613
10151628,8,1,0,11,0,684
10151629,3,1,0,12,0,668
10151630,6,1,0,7,0,666
10151634,7,1,1,13,1,649
10151635,7,1,0,7,0,566
10151638,8,2,1,5,1,629
10151639,9,1,1,1,0,637
10151642,8,1,0,11,0,610
10151646,6,1,0,11,0,586
10151647,8,1,0,15,0,679
10151649,6,1,1,1,0,706
10151650,7,1,1,6,0,655
10151651,4,1,1,10,0,608
10151652,7,1,1,8,0,635
10151654,7,2,0,5,1,670
10151655,3,1,1,5,0,594
10151657,6,1,1,3,0,629
10151659,6,1,1,17,0,578
10151661,9,1,0,9,0,646
10151663,8,1,0,6,0,622
10151665,9,1,1,20,0,619
10151668,5,1,0,12,0,687
10151669,9,1,0,1,0,655
10151670,6,1,0,7,0,653
10151672,7,2,1,4,1,626
10151674,8,1,1,9,0,600
10151675,5,1,0,18,0,635
10151678,8,2,0,1,1,593
10151679,8,2,1,11,0,706
10151680,7,1,1,7,0,618
10151681,6,1,0,6,0,664
10151682,7,1,0,6,0,681
10151683,9,1,0,7,0,668
10151684,7,1,1,7,0,596
10151686,5,1,0,5,0,619
10151689,7,1,0,15,0,623
10151690,4,1,1,31,0,582
10151692,9,1,0,6,0,573
10151694,8,2,1,13,1,670
10151698,5,1,1,5,0,591
10151699,5,1,0,6,0,746
10151701,3,1,0,2,0,616
10151702,4,1,0,19,0,534
10151705,7,1,0,11,0,654
10151706,4,1,1,5,0,697
10151708,7,3,1,4,1,601
10151711,8,1,0,13,0,644
10151712,8,1,1,9,0,747
10151713,9,1,0,15,0,695
10151715,9,1,0,4,0,612
10151717,6,1,1,10,0,609
10151719,6,1,1,2,0,658
10151720,8,1,0,12,1,580
10151723,7,1,0,8,0,738
10151724,6,2,1,9,0,583
10151727,8,1,0,1,0,664
10151729,6,2,1,2,1,610
10151732,7,1,1,9,0,617
10151733,7,2,0,6,0,625
10151734,6,1,1,2,0,671
10151735,9,1,0,7,0,698
10151736,6,1,1,8,0,578
10151738,6,1,0,1,0,669
10151740,7,1,1,17,0,639
10151741,8,1,0,14,0,632
10151742,9,1,1,2,0,582
10151747,6,1,0,11,0,624
10151748,8,2,0,24,1,584
